Gender,Program,SchoolType,Reason,Unknown,Period,Val
男,博士日間,公立,總計,-,10900,3248.000
男,博士日間,總計,其他原因,-,10900,1991.000
男,博士日間,總計,因學業成績不佳,-,10900,66.000
男,博士日間,總計,因志趣不合,-,10900,24.000
男,博士日間,總計,因兵役,-,10900,87.000
男,博士日間,總計,因出國,-,10900,76.000
男,博士日間,總計,因論文撰寫,-,10900,1013.000
男,博士日間,總計,總計,-,10900,4076.000
男,博士日間,總計,因傷病,-,10900,184.000
男,博士日間,總計,因經濟困難,-,10900,95.000
男,博士日間,總計,因學業志趣,-,10900,90.000
男,博士日間,總計,因工作需求,-,10900,1316.000
男,博士日間,總計,因育嬰,-,10900,400.000
男,專科,私立,其他,-,10900,181.000
男,專科,私立,因兵役,-,10900,125.000
男,專科,私立,因出國,-,10900,13.000
男,專科,私立,因適應不良,-,10900,57.000
男,專科,私立,因家人傷病,-,10900,23.000
男,專科,私立,因考試訓練,-,10900,16.000
男,專科,私立,因逾期未註冊、繳費、選課,-,10900,257.000
男,專科,私立,因經濟困難,-,10900,97.000
男,專科,私立,因學業志趣,-,10900,594.000
男,專科,私立,因工作需求,-,10900,490.000
男,專科,私立,其他原因,-,10900,672.000
男,專科,私立,因學業成績不佳,-,10900,227.000
男,專科,私立,因志趣不合,-,10900,367.000
男,專科,公立,因家人傷病,-,10900,12.000
男,專科,公立,因考試訓練,-,10900,7.000
男,專科,公立,因逾期未註冊、繳費、選課,-,10900,42.000
男,專科,公立,其他,-,10900,3.000
男,專科,私立,總計,-,10900,1935.000
男,專科,私立,因傷病,-,10900,82.000
男,專科,公立,其他原因,-,10900,101.000
男,專科,公立,因學業成績不佳,-,10900,50.000
男,專科,公立,因志趣不合,-,10900,96.000
男,專科,公立,因兵役,-,10900,16.000
男,專科,公立,因出國,-,10900,6.000
男,專科,公立,因適應不良,-,10900,15.000
男,專科,公立,總計,-,10900,384.000
男,專科,公立,因傷病,-,10900,20.000
男,專科,公立,因經濟困難,-,10900,13.000
男,專科,公立,因學業志趣,-,10900,146.000
男,專科,公立,因工作需求,-,10900,103.000
男,專科,公立,因育嬰,-,10900,1.000
男,專科,總計,因出國,-,10900,19.000
男,專科,總計,因適應不良,-,10900,72.000
男,專科,總計,因家人傷病,-,10900,35.000
男,專科,總計,因考試訓練,-,10900,23.000
男,專科,總計,因逾期未註冊、繳費、選課,-,10900,299.000
男,專科,總計,其他,-,10900,184.000
男,專科,總計,因工作需求,-,10900,593.000
男,專科,總計,因育嬰,-,10900,1.000
男,專科,總計,其他原因,-,10900,773.000
男,專科,總計,因學業成績不佳,-,10900,277.000
男,專科,總計,因志趣不合,-,10900,463.000
男,專科,總計,因兵役,-,10900,141.000
女,專科,私立,因出國,-,10900,40.000
女,專科,私立,因適應不良,-,10900,93.000
女,專科,私立,因家人傷病,-,10900,39.000
女,專科,私立,因考試訓練,-,10900,31.000
女,專科,私立,因逾期未註冊、繳費、選課,-,10900,277.000
女,專科,私立,其他,-,10900,242.000
女,專科,私立,因懷孕,-,10900,46.000
女,專科,私立,因育嬰,-,10900,25.000
女,專科,私立,其他原因,-,10900,731.000
女,專科,私立,因學業成績不佳,-,10900,384.000
女,專科,私立,因志趣不合,-,10900,765.000
女,專科,私立,因兵役,-,10900,9.000
女,專科,公立,其他,-,10900,1.000
女,專科,私立,總計,-,10900,2896.000
女,專科,私立,因傷病,-,10900,281.000
女,專科,私立,因經濟困難,-,10900,220.000
女,專科,私立,因學業志趣,-,10900,1149.000
女,專科,私立,因工作需求,-,10900,444.000
女,專科,公立,因兵役,-,10900,2.000
女,專科,公立,因出國,-,10900,14.000
女,專科,公立,因適應不良,-,10900,17.000
女,專科,公立,因家人傷病,-,10900,17.000
女,專科,公立,因考試訓練,-,10900,10.000
女,專科,公立,因逾期未註冊、繳費、選課,-,10900,14.000
女,專科,公立,因工作需求,-,10900,88.000
女,專科,公立,因懷孕,-,10900,4.000
女,專科,公立,因育嬰,-,10900,4.000
女,專科,公立,其他原因,-,10900,75.000
女,專科,公立,因學業成績不佳,-,10900,46.000
女,專科,公立,因志趣不合,-,10900,124.000
女,專科,總計,因逾期未註冊、繳費、選課,-,10900,291.000
女,專科,總計,其他,-,10900,243.000
女,專科,公立,總計,-,10900,389.000
女,專科,公立,因傷病,-,10900,36.000
女,專科,公立,因經濟困難,-,10900,12.000
女,專科,公立,因學業志趣,-,10900,170.000
女,專科,總計,因志趣不合,-,10900,889.000
女,專科,總計,因兵役,-,10900,11.000
女,專科,總計,因出國,-,10900,54.000
女,專科,總計,因適應不良,-,10900,110.000
女,專科,總計,因家人傷病,-,10900,56.000
女,專科,總計,因考試訓練,-,10900,41.000
女,專科,總計,因學業志趣,-,10900,1319.000
女,專科,總計,因工作需求,-,10900,532.000
女,專科,總計,因懷孕,-,10900,50.000
女,專科,總計,因育嬰,-,10900,29.000
女,專科,總計,其他原因,-,10900,806.000
女,專科,總計,因學業成績不佳,-,10900,430.000
女,專科,總計,總計,-,10900,3285.000
女,專科,總計,因傷病,-,10900,317.000
女,專科,總計,因經濟困難,-,10900,232.000
男,專科,總計,總計,-,10900,2319.000
男,專科,總計,因傷病,-,10900,102.000
男,專科,總計,因經濟困難,-,10900,110.000
男,專科,總計,因學業志趣,-,10900,740.000
總計,碩士班,總計,總計,-,10900,29041.000
總計,碩士班,總計,因傷病,-,10900,1300.000
總計,碩士班,私立,因家人傷病,-,10900,451.000
總計,碩士班,私立,因考試訓練,-,10900,142.000
總計,碩士班,私立,因逾期未註冊、繳費、選課,-,10900,649.000
總計,碩士班,私立,其他,-,10900,791.000
總計,碩士班,私立,因學業成績不佳,-,10900,106.000
總計,碩士班,私立,因志趣不合,-,10900,301.000
總計,碩士班,私立,因兵役,-,10900,196.000
總計,碩士班,私立,因出國,-,10900,114.000
總計,碩士班,私立,因論文撰寫,-,10900,1951.000
總計,碩士班,私立,因適應不良,-,10900,54.000
總計,碩士班,私立,因經濟困難,-,10900,390.000
總計,碩士班,私立,因學業志趣,-,10900,407.000
總計,碩士班,私立,因工作需求,-,10900,3769.000
總計,碩士班,私立,因懷孕,-,10900,113.000
總計,碩士班,私立,因育嬰,-,10900,486.000
總計,碩士班,私立,其他原因,-,10900,4348.000
總計,碩士班,公立,因家人傷病,-,10900,827.000
總計,碩士班,公立,因考試訓練,-,10900,386.000
總計,碩士班,公立,因逾期未註冊、繳費、選課,-,10900,467.000
總計,碩士班,公立,其他,-,10900,2192.000
總計,碩士班,私立,總計,-,10900,9988.000
總計,碩士班,私立,因傷病,-,10900,475.000
總計,碩士班,公立,因學業成績不佳,-,10900,286.000
總計,碩士班,公立,因志趣不合,-,10900,679.000
總計,碩士班,公立,因兵役,-,10900,277.000
總計,碩士班,公立,因出國,-,10900,310.000
總計,碩士班,公立,因論文撰寫,-,10900,3272.000
總計,碩士班,公立,因適應不良,-,10900,366.000
總計,碩士班,公立,因經濟困難,-,10900,611.000
總計,碩士班,公立,因學業志趣,-,10900,965.000
總計,碩士班,公立,因工作需求,-,10900,6753.000
總計,碩士班,公立,因懷孕,-,10900,287.000
總計,碩士班,公立,因育嬰,-,10900,1515.000
總計,碩士班,公立,其他原因,-,10900,8097.000
總計,碩士班,總計,因家人傷病,-,10900,1278.000
總計,碩士班,總計,因考試訓練,-,10900,528.000
總計,碩士班,總計,因逾期未註冊、繳費、選課,-,10900,1116.000
總計,碩士班,總計,其他,-,10900,2983.000
總計,碩士班,公立,總計,-,10900,19053.000
總計,碩士班,公立,因傷病,-,10900,825.000
總計,碩士班,總計,因學業成績不佳,-,10900,392.000
總計,碩士班,總計,因志趣不合,-,10900,980.000
總計,碩士班,總計,因兵役,-,10900,473.000
總計,碩士班,總計,因出國,-,10900,424.000
總計,碩士班,總計,因論文撰寫,-,10900,5223.000
總計,碩士班,總計,因適應不良,-,10900,420.000
總計,碩士班,總計,因經濟困難,-,10900,1001.000
總計,碩士班,總計,因學業志趣,-,10900,1372.000
總計,碩士班,總計,因工作需求,-,10900,10522.000
總計,碩士班,總計,因懷孕,-,10900,400.000
總計,碩士班,總計,因育嬰,-,10900,2001.000
總計,碩士班,總計,其他原因,-,10900,12445.000
女,碩士班,總計,總計,-,10900,14921.000
女,碩士班,總計,因傷病,-,10900,793.000
女,碩士班,私立,因考試訓練,-,10900,65.000
女,碩士班,私立,因逾期未註冊、繳費、選課,-,10900,272.000
女,碩士班,私立,其他,-,10900,398.000
女,碩士班,私立,因學業成績不佳,-,10900,40.000
女,碩士班,私立,因志趣不合,-,10900,141.000
女,碩士班,私立,因出國,-,10900,61.000
女,碩士班,私立,因論文撰寫,-,10900,1068.000
女,碩士班,私立,因適應不良,-,10900,28.000
女,碩士班,私立,因家人傷病,-,10900,284.000
女,碩士班,私立,因經濟困難,-,10900,198.000
女,碩士班,私立,因學業志趣,-,10900,181.000
女,碩士班,私立,因工作需求,-,10900,1765.000
女,碩士班,私立,因懷孕,-,10900,113.000
女,碩士班,私立,因育嬰,-,10900,338.000
女,碩士班,私立,其他原因,-,10900,2176.000
女,碩士班,公立,因家人傷病,-,10900,458.000
女,碩士班,公立,因考試訓練,-,10900,205.000
女,碩士班,公立,因逾期未註冊、繳費、選課,-,10900,221.000
女,碩士班,公立,其他,-,10900,1052.000
女,碩士班,私立,總計,-,10900,5077.000
女,碩士班,私立,因傷病,-,10900,306.000
女,碩士班,公立,因學業成績不佳,-,10900,135.000
女,碩士班,公立,因志趣不合,-,10900,280.000
女,碩士班,公立,因兵役,-,10900,1.000
女,碩士班,公立,因出國,-,10900,161.000
女,碩士班,公立,因論文撰寫,-,10900,1840.000
女,碩士班,公立,因適應不良,-,10900,179.000
女,碩士班,公立,因經濟困難,-,10900,288.000
女,碩士班,公立,因學業志趣,-,10900,415.000
女,碩士班,公立,因工作需求,-,10900,3236.000
女,碩士班,公立,因懷孕,-,10900,287.000
女,碩士班,公立,因育嬰,-,10900,1014.000
女,碩士班,公立,其他原因,-,10900,4117.000
女,碩士班,總計,因家人傷病,-,10900,742.000
女,碩士班,總計,因考試訓練,-,10900,270.000
女,碩士班,總計,因逾期未註冊、繳費、選課,-,10900,493.000
女,碩士班,總計,其他,-,10900,1450.000
女,碩士班,公立,總計,-,10900,9844.000
女,碩士班,公立,因傷病,-,10900,487.000
女,碩士班,總計,因學業成績不佳,-,10900,175.000
女,碩士班,總計,因志趣不合,-,10900,421.000
女,碩士班,總計,因兵役,-,10900,1.000
女,碩士班,總計,因出國,-,10900,222.000
女,碩士班,總計,因論文撰寫,-,10900,2908.000
女,碩士班,總計,因適應不良,-,10900,207.000
女,碩士班,總計,因經濟困難,-,10900,486.000
女,碩士班,總計,因學業志趣,-,10900,596.000
女,碩士班,總計,因工作需求,-,10900,5001.000
女,碩士班,總計,因懷孕,-,10900,400.000
女,碩士班,總計,因育嬰,-,10900,1352.000
女,碩士班,總計,其他原因,-,10900,6293.000
男,碩士班,總計,總計,-,10900,14120.000
男,碩士班,總計,因傷病,-,10900,507.000
男,碩士班,私立,其他,-,10900,393.000
男,碩士班,私立,因出國,-,10900,53.000
男,碩士班,私立,因論文撰寫,-,10900,883.000
男,碩士班,私立,因適應不良,-,10900,26.000
男,碩士班,私立,因家人傷病,-,10900,167.000
男,碩士班,私立,因考試訓練,-,10900,77.000
男,碩士班,私立,因逾期未註冊、繳費、選課,-,10900,377.000
男,碩士班,私立,因工作需求,-,10900,2004.000
男,碩士班,私立,因育嬰,-,10900,148.000
男,碩士班,私立,其他原因,-,10900,2172.000
男,碩士班,私立,因學業成績不佳,-,10900,66.000
男,碩士班,私立,因志趣不合,-,10900,160.000
男,碩士班,私立,因兵役,-,10900,196.000
男,碩士班,公立,因逾期未註冊、繳費、選課,-,10900,246.000
男,碩士班,公立,其他,-,10900,1140.000
男,碩士班,私立,總計,-,10900,4911.000
男,碩士班,私立,因傷病,-,10900,169.000
男,碩士班,私立,因經濟困難,-,10900,192.000
男,碩士班,私立,因學業志趣,-,10900,226.000
男,碩士班,公立,因兵役,-,10900,276.000
男,碩士班,公立,因出國,-,10900,149.000
男,碩士班,公立,因論文撰寫,-,10900,1432.000
男,碩士班,公立,因適應不良,-,10900,187.000
男,碩士班,公立,因家人傷病,-,10900,369.000
男,碩士班,公立,因考試訓練,-,10900,181.000
男,碩士班,公立,因學業志趣,-,10900,550.000
男,碩士班,公立,因工作需求,-,10900,3517.000
男,碩士班,公立,因育嬰,-,10900,501.000
男,碩士班,公立,其他原因,-,10900,3980.000
男,碩士班,公立,因學業成績不佳,-,10900,151.000
男,碩士班,公立,因志趣不合,-,10900,399.000
男,碩士班,總計,因考試訓練,-,10900,258.000
男,碩士班,總計,因逾期未註冊、繳費、選課,-,10900,623.000
男,碩士班,總計,其他,-,10900,1533.000
男,碩士班,公立,總計,-,10900,9209.000
男,碩士班,公立,因傷病,-,10900,338.000
男,碩士班,公立,因經濟困難,-,10900,323.000
男,碩士班,總計,因志趣不合,-,10900,559.000
男,碩士班,總計,因兵役,-,10900,472.000
男,碩士班,總計,因出國,-,10900,202.000
男,碩士班,總計,因論文撰寫,-,10900,2315.000
男,碩士班,總計,因適應不良,-,10900,213.000
男,碩士班,總計,因家人傷病,-,10900,536.000
男,碩士班,總計,因經濟困難,-,10900,515.000
男,碩士班,總計,因學業志趣,-,10900,776.000
男,碩士班,總計,因工作需求,-,10900,5521.000
男,碩士班,總計,因育嬰,-,10900,649.000
男,碩士班,總計,其他原因,-,10900,6152.000
男,碩士班,總計,因學業成績不佳,-,10900,217.000
男,碩士班,私立,因家人傷病,-,11000,178.000
男,碩士班,私立,因考試訓練,-,11000,63.000
男,碩士班,私立,因逾期未註冊、繳費、選課,-,11000,383.000
男,碩士班,私立,其他,-,11000,386.000
男,碩士班,私立,因學業成績不佳,-,11000,61.000
男,碩士班,私立,因志趣不合,-,11000,144.000
男,碩士班,私立,因兵役,-,11000,146.000
男,碩士班,私立,因出國,-,11000,62.000
男,碩士班,私立,因論文撰寫,-,11000,945.000
男,碩士班,私立,因適應不良,-,11000,35.000
男,碩士班,私立,因傷病,-,11000,178.000
男,碩士班,私立,因經濟困難,-,11000,191.000
男,碩士班,私立,因學業志趣,-,11000,205.000
男,碩士班,私立,因工作需求,-,11000,1900.000
男,碩士班,私立,因育嬰,-,11000,133.000
男,碩士班,私立,其他原因,-,11000,2198.000
男,碩士班,公立,因適應不良,-,11000,192.000
男,碩士班,公立,因家人傷病,-,11000,357.000
男,碩士班,公立,因考試訓練,-,11000,174.000
男,碩士班,公立,因逾期未註冊、繳費、選課,-,11000,254.000
男,碩士班,公立,其他,-,11000,1200.000
男,碩士班,私立,總計,-,11000,4805.000
男,碩士班,公立,其他原因,-,11000,4139.000
男,碩士班,公立,因學業成績不佳,-,11000,176.000
男,碩士班,公立,因志趣不合,-,11000,388.000
男,碩士班,公立,因兵役,-,11000,201.000
男,碩士班,公立,因出國,-,11000,214.000
男,碩士班,公立,因論文撰寫,-,11000,1547.000
男,碩士班,公立,總計,-,11000,9308.000
男,碩士班,公立,因傷病,-,11000,373.000
男,碩士班,公立,因經濟困難,-,11000,333.000
男,碩士班,公立,因學業志趣,-,11000,564.000
男,碩士班,公立,因工作需求,-,11000,3389.000
男,碩士班,公立,因育嬰,-,11000,510.000
男,碩士班,總計,因論文撰寫,-,11000,2492.000
男,碩士班,總計,因適應不良,-,11000,227.000
男,碩士班,總計,因家人傷病,-,11000,535.000
男,碩士班,總計,因考試訓練,-,11000,237.000
男,碩士班,總計,因逾期未註冊、繳費、選課,-,11000,637.000
男,碩士班,總計,其他,-,11000,1586.000
男,碩士班,總計,因育嬰,-,11000,643.000
男,碩士班,總計,其他原因,-,11000,6337.000
男,碩士班,總計,因學業成績不佳,-,11000,237.000
男,碩士班,總計,因志趣不合,-,11000,532.000
男,碩士班,總計,因兵役,-,11000,347.000
男,碩士班,總計,因出國,-,11000,276.000
男,碩士班,總計,總計,-,11000,14113.000
男,碩士班,總計,因傷病,-,11000,551.000
男,碩士班,總計,因經濟困難,-,11000,524.000
男,碩士班,總計,因學業志趣,-,11000,769.000
男,碩士班,總計,因工作需求,-,11000,5289.000
女,碩士班,私立,因志趣不合,-,11000,167.000
女,碩士班,私立,因出國,-,11000,76.000
女,碩士班,私立,因論文撰寫,-,11000,1136.000
女,碩士班,私立,因適應不良,-,11000,40.000
女,碩士班,私立,因家人傷病,-,11000,250.000
女,碩士班,私立,因考試訓練,-,11000,52.000
女,碩士班,私立,因學業志趣,-,11000,221.000
女,碩士班,私立,因工作需求,-,11000,1780.000
女,碩士班,私立,因懷孕,-,11000,111.000
女,碩士班,私立,因育嬰,-,11000,328.000
女,碩士班,私立,其他原因,-,11000,2205.000
女,碩士班,私立,因學業成績不佳,-,11000,54.000
女,碩士班,公立,因考試訓練,-,11000,215.000
女,碩士班,公立,因逾期未註冊、繳費、選課,-,11000,214.000
女,碩士班,公立,其他,-,11000,1071.000
女,碩士班,私立,總計,-,11000,5163.000
女,碩士班,私立,因傷病,-,11000,321.000
女,碩士班,私立,因經濟困難,-,11000,197.000
女,碩士班,公立,因志趣不合,-,11000,248.000
女,碩士班,公立,因兵役,-,11000,2.000
女,碩士班,公立,因出國,-,11000,186.000
女,碩士班,公立,因論文撰寫,-,11000,2083.000
女,碩士班,公立,因適應不良,-,11000,159.000
女,碩士班,公立,因家人傷病,-,11000,447.000
女,碩士班,公立,因學業志趣,-,11000,398.000
女,碩士班,公立,因工作需求,-,11000,3390.000
女,碩士班,公立,因懷孕,-,11000,281.000
女,碩士班,公立,因育嬰,-,11000,985.000
女,碩士班,公立,其他原因,-,11000,4377.000
女,碩士班,公立,因學業成績不佳,-,11000,150.000
女,碩士班,總計,因考試訓練,-,11000,267.000
女,碩士班,總計,因逾期未註冊、繳費、選課,-,11000,453.000
女,碩士班,總計,其他,-,11000,1483.000
女,碩士班,公立,總計,-,11000,10234.000
女,碩士班,公立,因傷病,-,11000,545.000
女,碩士班,公立,因經濟困難,-,11000,258.000
女,碩士班,總計,因志趣不合,-,11000,415.000
女,碩士班,總計,因兵役,-,11000,2.000
女,碩士班,總計,因出國,-,11000,262.000
女,碩士班,總計,因論文撰寫,-,11000,3219.000
女,碩士班,總計,因適應不良,-,11000,199.000
女,碩士班,總計,因家人傷病,-,11000,697.000
女,碩士班,總計,因學業志趣,-,11000,619.000
女,碩士班,總計,因工作需求,-,11000,5170.000
女,碩士班,總計,因懷孕,-,11000,392.000
女,碩士班,總計,因育嬰,-,11000,1313.000
女,碩士班,總計,其他原因,-,11000,6582.000
女,碩士班,總計,因學業成績不佳,-,11000,204.000
女,碩士班,總計,總計,-,11000,15397.000
女,碩士班,總計,因傷病,-,11000,866.000
女,碩士班,總計,因經濟困難,-,11000,455.000
女,碩士班,私立,因逾期未註冊、繳費、選課,-,11000,239.000
女,碩士班,私立,其他,-,11000,412.000
總計,碩士班,私立,因學業成績不佳,-,11000,115.000
總計,碩士班,私立,因志趣不合,-,11000,311.000
總計,碩士班,私立,因兵役,-,11000,146.000
總計,碩士班,私立,因出國,-,11000,138.000
總計,碩士班,私立,因論文撰寫,-,11000,2081.000
總計,碩士班,私立,因適應不良,-,11000,75.000
總計,碩士班,私立,因經濟困難,-,11000,388.000
總計,碩士班,私立,因學業志趣,-,11000,426.000
總計,碩士班,私立,因工作需求,-,11000,3680.000
總計,碩士班,私立,因懷孕,-,11000,111.000
總計,碩士班,私立,因育嬰,-,11000,461.000
總計,碩士班,私立,其他原因,-,11000,4403.000
總計,碩士班,公立,因家人傷病,-,11000,804.000
總計,碩士班,公立,因考試訓練,-,11000,389.000
總計,碩士班,公立,因逾期未註冊、繳費、選課,-,11000,468.000
總計,碩士班,公立,其他,-,11000,2271.000
總計,碩士班,私立,總計,-,11000,9968.000
總計,碩士班,私立,因傷病,-,11000,499.000
總計,碩士班,公立,因學業成績不佳,-,11000,326.000
總計,碩士班,公立,因志趣不合,-,11000,636.000
總計,碩士班,公立,因兵役,-,11000,203.000
總計,碩士班,公立,因出國,-,11000,400.000
總計,碩士班,公立,因論文撰寫,-,11000,3630.000
總計,碩士班,公立,因適應不良,-,11000,351.000
總計,碩士班,公立,因經濟困難,-,11000,591.000
總計,碩士班,公立,因學業志趣,-,11000,962.000
總計,碩士班,公立,因工作需求,-,11000,6779.000
總計,碩士班,公立,因懷孕,-,11000,281.000
總計,碩士班,公立,因育嬰,-,11000,1495.000
總計,碩士班,公立,其他原因,-,11000,8516.000
總計,碩士班,總計,因家人傷病,-,11000,1232.000
總計,碩士班,總計,因考試訓練,-,11000,504.000
總計,碩士班,總計,因逾期未註冊、繳費、選課,-,11000,1090.000
總計,碩士班,總計,其他,-,11000,3069.000
總計,碩士班,公立,總計,-,11000,19542.000
總計,碩士班,公立,因傷病,-,11000,918.000
總計,碩士班,總計,因學業成績不佳,-,11000,441.000
總計,碩士班,總計,因志趣不合,-,11000,947.000
總計,碩士班,總計,因兵役,-,11000,349.000
總計,碩士班,總計,因出國,-,11000,538.000
總計,碩士班,總計,因論文撰寫,-,11000,5711.000
總計,碩士班,總計,因適應不良,-,11000,426.000
總計,碩士班,總計,因經濟困難,-,11000,979.000
總計,碩士班,總計,因學業志趣,-,11000,1388.000
總計,碩士班,總計,因工作需求,-,11000,10459.000
總計,碩士班,總計,因懷孕,-,11000,392.000
總計,碩士班,總計,因育嬰,-,11000,1956.000
總計,碩士班,總計,其他原因,-,11000,12919.000
總計,碩士班,總計,總計,-,11000,29510.000
總計,碩士班,總計,因傷病,-,11000,1417.000
總計,碩士班,私立,因家人傷病,-,11000,428.000
總計,碩士班,私立,因考試訓練,-,11000,115.000
總計,碩士班,私立,因逾期未註冊、繳費、選課,-,11000,622.000
總計,碩士班,私立,其他,-,11000,798.000
男,專科,總計,總計,-,11000,2050.000
男,專科,總計,因傷病,-,11000,77.000
男,專科,總計,因經濟困難,-,11000,102.000
男,專科,總計,因學業志趣,-,11000,649.000
男,專科,總計,因工作需求,-,11000,506.000
男,專科,私立,因家人傷病,-,11000,13.000
男,專科,私立,因考試訓練,-,11000,14.000
男,專科,私立,因逾期未註冊、繳費、選課,-,11000,288.000
男,專科,私立,其他,-,11000,116.000
女,專科,私立,因志趣不合,-,11000,742.000
女,專科,私立,因兵役,-,11000,8.000
女,專科,私立,因出國,-,11000,30.000
女,專科,私立,因適應不良,-,11000,125.000
女,專科,私立,因家人傷病,-,11000,50.000
女,專科,私立,因考試訓練,-,11000,21.000
女,專科,私立,因學業志趣,-,11000,1030.000
女,專科,私立,因工作需求,-,11000,374.000
女,專科,私立,因懷孕,-,11000,46.000
女,專科,私立,因育嬰,-,11000,27.000
女,專科,私立,其他原因,-,11000,758.000
女,專科,私立,因學業成績不佳,-,11000,288.000
女,專科,公立,因家人傷病,-,11000,6.000
女,專科,公立,因考試訓練,-,11000,24.000
女,專科,公立,因逾期未註冊、繳費、選課,-,11000,14.000
女,專科,私立,總計,-,11000,2679.000
女,專科,私立,因傷病,-,11000,268.000
女,專科,私立,因經濟困難,-,11000,176.000
女,專科,公立,其他原因,-,11000,81.000
女,專科,公立,因學業成績不佳,-,11000,34.000
女,專科,公立,因志趣不合,-,11000,91.000
女,專科,公立,因兵役,-,11000,1.000
女,專科,公立,因出國,-,11000,20.000
女,專科,公立,因適應不良,-,11000,16.000
女,專科,公立,因傷病,-,11000,35.000
女,專科,公立,因經濟困難,-,11000,19.000
女,專科,公立,因學業志趣,-,11000,125.000
女,專科,公立,因工作需求,-,11000,101.000
女,專科,公立,因懷孕,-,11000,3.000
女,專科,公立,因育嬰,-,11000,7.000
女,專科,總計,因適應不良,-,11000,141.000
女,專科,總計,因家人傷病,-,11000,56.000
女,專科,總計,因考試訓練,-,11000,45.000
女,專科,總計,因逾期未註冊、繳費、選課,-,11000,349.000
女,專科,總計,其他,-,11000,189.000
女,專科,公立,總計,-,11000,371.000
女,專科,總計,因育嬰,-,11000,34.000
女,專科,總計,其他原因,-,11000,839.000
女,專科,總計,因學業成績不佳,-,11000,322.000
女,專科,總計,因志趣不合,-,11000,833.000
女,專科,總計,因兵役,-,11000,9.000
女,專科,總計,因出國,-,11000,50.000
女,專科,總計,總計,-,11000,3050.000
女,專科,總計,因傷病,-,11000,303.000
女,專科,總計,因經濟困難,-,11000,195.000
女,專科,總計,因學業志趣,-,11000,1155.000
女,專科,總計,因工作需求,-,11000,475.000
女,專科,總計,因懷孕,-,11000,49.000
女,專科,私立,因逾期未註冊、繳費、選課,-,11000,335.000
女,專科,私立,其他,-,11000,189.000
男,專科,私立,其他原因,-,11000,610.000
男,專科,私立,因學業成績不佳,-,11000,206.000
男,專科,私立,因志趣不合,-,11000,334.000
男,專科,私立,因兵役,-,11000,122.000
男,專科,私立,因出國,-,11000,18.000
男,專科,私立,因適應不良,-,11000,39.000
男,專科,公立,其他,-,11000,4.000
男,專科,私立,總計,-,11000,1715.000
男,專科,私立,因傷病,-,11000,65.000
男,專科,私立,因經濟困難,-,11000,91.000
男,專科,私立,因學業志趣,-,11000,540.000
男,專科,私立,因工作需求,-,11000,409.000
男,專科,公立,因兵役,-,11000,21.000
男,專科,公立,因出國,-,11000,10.000
男,專科,公立,因適應不良,-,11000,15.000
男,專科,公立,因家人傷病,-,11000,11.000
男,專科,公立,因考試訓練,-,11000,12.000
男,專科,公立,因逾期未註冊、繳費、選課,-,11000,33.000
男,專科,公立,因經濟困難,-,11000,11.000
男,專科,公立,因學業志趣,-,11000,109.000
男,專科,公立,因工作需求,-,11000,97.000
男,專科,公立,其他原因,-,11000,106.000
男,專科,公立,因學業成績不佳,-,11000,41.000
男,專科,公立,因志趣不合,-,11000,68.000
男,專科,總計,因家人傷病,-,11000,24.000
男,專科,總計,因考試訓練,-,11000,26.000
男,專科,總計,因逾期未註冊、繳費、選課,-,11000,321.000
男,專科,總計,其他,-,11000,120.000
男,專科,公立,總計,-,11000,335.000
男,專科,公立,因傷病,-,11000,12.000
男,專科,總計,其他原因,-,11000,716.000
男,專科,總計,因學業成績不佳,-,11000,247.000
男,專科,總計,因志趣不合,-,11000,402.000
男,專科,總計,因兵役,-,11000,143.000
男,專科,總計,因出國,-,11000,28.000
男,專科,總計,因適應不良,-,11000,54.000
男,博士日間,私立,因適應不良,-,11000,3.000
男,博士日間,私立,因家人傷病,-,11000,39.000
男,博士日間,私立,因考試訓練,-,11000,2.000
男,博士日間,私立,因逾期未註冊、繳費、選課,-,11000,35.000
男,博士日間,私立,其他,-,11000,59.000
男,博士日間,私立,因育嬰,-,11000,41.000
男,博士日間,私立,其他原因,-,11000,408.000
男,博士日間,私立,因志趣不合,-,11000,8.000
男,博士日間,私立,因兵役,-,11000,7.000
男,博士日間,私立,因出國,-,11000,18.000
男,博士日間,私立,因論文撰寫,-,11000,245.000
男,博士日間,公立,其他,-,11000,438.000
男,博士日間,私立,總計,-,11000,792.000
男,博士日間,私立,因傷病,-,11000,48.000
男,博士日間,私立,因經濟困難,-,11000,13.000
男,博士日間,私立,因學業志趣,-,11000,8.000
男,博士日間,私立,因工作需求,-,11000,274.000
男,博士日間,公立,因出國,-,11000,75.000
男,博士日間,公立,因論文撰寫,-,11000,818.000
男,博士日間,公立,因適應不良,-,11000,11.000
男,博士日間,公立,因家人傷病,-,11000,124.000
男,博士日間,公立,因考試訓練,-,11000,16.000
男,博士日間,公立,因逾期未註冊、繳費、選課,-,11000,51.000
男,博士日間,公立,因工作需求,-,11000,945.000
男,博士日間,公立,因育嬰,-,11000,335.000
男,博士日間,公立,其他原因,-,11000,1590.000
男,博士日間,公立,因學業成績不佳,-,11000,53.000
男,博士日間,公立,因志趣不合,-,11000,28.000
男,博士日間,公立,因兵役,-,11000,57.000
男,博士日間,總計,因逾期未註冊、繳費、選課,-,11000,86.000
男,博士日間,總計,其他,-,11000,497.000
男,博士日間,公立,總計,-,11000,3198.000
